UNITID,SALTOTL,SALPROF,SALASSC,SALASST,SALINST,SALLECT,SALNRNK,SFTETOTL,SFTEPSTC,SFTEINST,SFTERSRC,SFTEPBSV,SFTELCAI,SFTELCA,SFTEOTIS,SFTEMNGM,SFTEBFO,SFTECES,SFTECLAM,SFTEHLTH,SFTEOTHR,SFTESRVC,SFTESALE,SFTEOFAS,SFTENRCM,SFTEPTMM
226587,,,,,,,,224.0,,90.0,,,,,,27.0,7.0,5.0,42.0,3.0,,5.0,1.0,25.0,5.0,
226675,,,,,,,,56.0,,39.0,,,,,,8.0,,2.0,,,,,,,,
226806,,,,,,,,516.0,,180.0,,14.0,,,,40.0,6.0,18.0,42.0,1.0,,46.0,3.0,110.0,9.0,1.0
226833,,,,,,,,684.0,,269.0,,,,,,52.0,11.0,19.0,30.0,2.0,,69.0,,146.0,31.0,3.0
226860,,,,,,,,4.0,,2.0,,,,,,1.0,,,,,,,,1.0,,
226879,,,,,,,,18.0,,7.0,,,,,,9.0,,,,,,,,1.0,,
226903,,,,,,,,337.0,,98.0,,,,,,62.0,32.0,5.0,1.0,,,1.0,100.0,15.0,,
226930,,,,,,,,439.0,,174.0,,,,,,67.0,10.0,13.0,36.0,,,9.0,1.0,83.0,9.0,
227003,,,,,,,,14.0,,5.0,,,,,,4.0,,,,,,,,5.0,,
227058,,,,,,,,10.0,,7.0,,,,,,1.0,1.0,,,,,,1.0,,,
227146,,,,,,,,503.0,,231.0,,,,,,49.0,5.0,11.0,5.0,,,52.0,,114.0,,
227155,,,,,,,,2.0,,1.0,,,,,,1.0,,,,,,,,,,
227182,,,,,,,,4191.0,,1948.0,,,,,,286.0,541.0,146.0,4.0,,,212.0,,672.0,45.0,
227191,,,,,,,,548.0,,217.0,,,,,,73.0,18.0,12.0,56.0,2.0,,5.0,5.0,93.0,15.0,
227216,,,,,,,,3677.0,,1266.0,69.0,0.0,,,,456.0,191.0,151.0,218.0,40.0,,358.0,2.0,514.0,142.0,9.0
227225,,,,,,,,242.0,,98.0,,7.0,,,,20.0,13.0,6.0,34.0,,,12.0,,21.0,,
227289,,,,,,,,80.0,,28.0,,,,,,10.0,3.0,1.0,2.0,,,17.0,,13.0,,
227298,,,,,,,,24.0,,8.0,,,,,,8.0,,1.0,,,,,,1.0,,
227304,,,,,,,,419.0,,178.0,4.0,7.0,,,,43.0,18.0,13.0,19.0,,,26.0,5.0,22.0,15.0,6.0
227313,,,,,,,,17.0,,7.0,,,,,,2.0,,,,,,,1.0,,,
227322,,,,,,,,17.0,,8.0,,,,,,3.0,,,,,,,1.0,,,
227331,,,,,,,,483.0,,171.0,,,,,,38.0,36.0,13.0,61.0,5.0,,30.0,12.0,89.0,19.0,
227368,,,,,,,,3404.0,,1236.0,46.0,,,,,296.0,292.0,201.0,336.0,199.0,,260.0,,346.0,88.0,8.0
227377,,,,,,,,326.0,,132.0,,,,,,20.0,9.0,,16.0,,,31.0,,98.0,9.0,
227386,,,,,,,,193.0,,97.0,,9.0,,,,6.0,17.0,5.0,,,,9.0,,35.0,,
227401,,,,,,,,258.0,,122.0,,4.0,,,,6.0,5.0,4.0,,,,22.0,,48.0,,
227429,,,,,,,,64.0,,18.0,,,,,,19.0,3.0,2.0,4.0,1.0,,,5.0,5.0,6.0,
227526,,,,,,,,1141.0,,461.0,31.0,45.0,,,,136.0,66.0,34.0,97.0,9.0,,52.0,,165.0,8.0,10.0
227687,,,,,,,,164.0,,84.0,,,,,,20.0,5.0,1.0,6.0,,,13.0,,18.0,,
227748,,,,,,,,43.0,,20.0,,,,,,6.0,,,,,,,,17.0,,
227757,,,,,,,,3089.0,,733.0,9.0,,,,,242.0,423.0,533.0,250.0,17.0,,296.0,,306.0,89.0,55.0
227766,,,,,,,,938.0,,377.0,,,,,,137.0,21.0,23.0,86.0,2.0,,13.0,0.0,161.0,21.0,
227836,,,,,,,,32.0,,13.0,,,,,,2.0,,,11.0,,,,,2.0,,
227845,,,,,,,,797.0,,280.0,,,,,,176.0,24.0,54.0,58.0,4.0,,60.0,6.0,94.0,29.0,
227854,,,,,,,,591.0,,274.0,,,,,,14.0,10.0,24.0,8.0,1.0,,61.0,,58.0,7.0,
227863,,,,,,,,451.0,,199.0,,,,,,39.0,20.0,21.0,44.0,,,37.0,1.0,62.0,15.0,
227881,,,,,,,,2146.0,,842.0,0.0,21.0,,,,149.0,190.0,115.0,85.0,19.0,,178.0,1.0,425.0,45.0,
227924,,,,,,,,848.0,,421.0,,,,,,11.0,17.0,32.0,12.0,,,46.0,1.0,96.0,9.0,0.0
227979,,,,,,,,1813.0,,896.0,,,,,,108.0,82.0,83.0,77.0,3.0,,65.0,,373.0,46.0,1.0
228042,,,,,,,,300.0,,95.0,,,,,,39.0,10.0,12.0,41.0,2.0,,35.0,1.0,30.0,7.0,1.0
228088,,,,,,,,6.0,,2.0,,,,,,1.0,1.0,,,,,,1.0,1.0,,
228149,,,,,,,,720.0,,274.0,,,,,,153.0,7.0,18.0,28.0,5.0,,93.0,,119.0,3.0,4.0
228158,,,,,,,,628.0,,322.0,,,,,,13.0,16.0,16.0,22.0,16.0,,90.0,,51.0,,1.0
228185,,,,,,,,4.0,,2.0,,,,,,1.0,,,,,,,,1.0,,0.0
228194,,,,,,,,190.0,,78.0,,6.0,,,,30.0,11.0,7.0,16.0,,,6.0,,29.0,,
228200,,,,,,,,34.0,,15.0,,,,,,5.0,2.0,,,,,2.0,4.0,4.0,,
228219,,,,,,,,35.0,,18.0,,,,,,4.0,2.0,,,,,2.0,5.0,4.0,,
228246,,,,,,,,2482.0,,891.0,75.0,,,,,644.0,114.0,145.0,154.0,12.0,,81.0,,234.0,51.0,
228282,,,,,,,,17.0,,4.0,,,,,,2.0,2.0,,,,,,2.0,3.0,1.0,
228316,,,,,,,,417.0,,152.0,,,,,,55.0,4.0,25.0,30.0,3.0,,40.0,,61.0,13.0,1.0
228325,,,,,,,,279.0,,106.0,,,,,,28.0,10.0,9.0,36.0,2.0,,24.0,,35.0,,
228343,,,,,,,,417.0,,128.0,,,,,,40.0,19.0,15.0,60.0,8.0,,53.0,1.0,48.0,13.0,8.0
228431,,,,,,,,1510.0,,588.0,,,,,,113.0,75.0,78.0,127.0,9.0,,176.0,,192.0,58.0,8.0
228459,,,,,,,,3911.0,,1458.0,106.0,17.0,,,,296.0,206.0,247.0,408.0,52.0,,269.0,11.0,570.0,139.0,47.0
228468,,,,,,,,131.0,,62.0,0.0,,,,,22.0,2.0,5.0,2.0,1.0,,7.0,,11.0,5.0,
228486,,,,,,,,31.0,,13.0,,,,,,1.0,4.0,,1.0,,,2.0,,1.0,2.0,
228501,,,,,,,,414.0,,136.0,,,,,,44.0,13.0,29.0,8.0,1.0,,36.0,,125.0,16.0,
228529,,,,,,,,1118.0,,524.0,,,,,,131.0,67.0,84.0,114.0,8.0,,19.0,,126.0,2.0,
228547,,,,,,,,2568.0,,1228.0,,,,,,195.0,71.0,40.0,88.0,9.0,,86.0,,413.0,71.0,9.0
228608,,,,,,,,334.0,,171.0,,,,,,35.0,6.0,,5.0,,,3.0,,64.0,5.0,
228635,,,,,,,,5689.0,,1822.0,16.0,118.0,,,,572.0,519.0,1110.0,34.0,233.0,,314.0,3.0,753.0,160.0,28.0
228644,,,,,,,,4979.0,,904.0,420.0,,,,,428.0,343.0,651.0,101.0,445.0,,516.0,4.0,961.0,79.0,103.0
228653,,,,,,,,3523.0,,418.0,71.0,272.0,,,,362.0,300.0,701.0,75.0,443.0,,145.0,,500.0,138.0,63.0
228699,,,,,,,,276.0,,133.0,,,,,,18.0,6.0,9.0,15.0,,,29.0,,35.0,,
228705,,,,,,,,952.0,,416.0,,,,,,131.0,55.0,46.0,83.0,8.0,,23.0,,146.0,10.0,4.0
228723,,,,,,,,10058.0,,3302.0,382.0,1.0,,,,1170.0,651.0,1221.0,758.0,294.0,,388.0,6.0,1391.0,190.0,116.0
228732,,,,,,,,276.0,,,,,,,,100.0,51.0,36.0,35.0,,,,,41.0,8.0,3.0
228769,,,,,,,,3137.0,,1200.0,97.0,,,,,385.0,268.0,174.0,121.0,35.0,,224.0,6.0,316.0,92.0,15.0
228778,,,,,,,,13806.0,,2802.0,,,,,,1587.0,1362.0,2648.0,736.0,160.0,,1182.0,88.0,1908.0,510.0,292.0
228787,,,,,,,,3277.0,,976.0,128.0,,,,,403.0,184.0,284.0,195.0,21.0,,181.0,,680.0,69.0,10.0
228796,,,,,,,,2545.0,,882.0,43.0,1.0,,,,370.0,260.0,217.0,178.0,34.0,,123.0,,256.0,79.0,33.0
228802,,,,,,,,1089.0,,388.0,6.0,,,,,98.0,30.0,53.0,19.0,6.0,,27.0,,354.0,26.0,1.0
228866,,,,,,,,71.0,,29.0,,3.0,,,,9.0,3.0,1.0,,,,,,14.0,2.0,
228875,,,,,,,,2287.0,,778.0,15.0,,,,,203.0,147.0,93.0,225.0,26.0,,315.0,2.0,322.0,75.0,2.0
228884,,,,,,,,138.0,,40.0,,,,,,16.0,7.0,4.0,14.0,2.0,,36.0,,14.0,,1.0
228909,,,,,,,,1229.0,,297.0,29.0,1.0,,,,145.0,98.0,133.0,33.0,50.0,,118.0,2.0,217.0,33.0,
228981,,,,,,,,254.0,,97.0,,,,,,59.0,14.0,7.0,,2.0,,37.0,,26.0,,
229018,,,,,,,,513.0,,174.0,,,,,,70.0,52.0,14.0,72.0,3.0,,33.0,,42.0,3.0,
229027,,,,,,,,3439.0,,993.0,90.0,25.0,,,,407.0,358.0,235.0,366.0,31.0,,177.0,5.0,442.0,126.0,50.0
229036,,,,,,,,32.0,,12.0,,,,,,2.0,,,14.0,,,,,1.0,,
229063,,,,,,,,1182.0,,486.0,,,,,,72.0,73.0,21.0,53.0,5.0,,143.0,,176.0,28.0,5.0
229090,,,,,,,,660.0,,,,,,,,143.0,166.0,118.0,47.0,9.0,,13.0,,118.0,37.0,2.0
229115,,,,,,,,4911.0,,1645.0,130.0,66.0,,,,403.0,54.0,272.0,135.0,7.0,,466.0,5.0,1355.0,158.0,144.0
229160,,,,,,,,447.0,,171.0,,,,,,53.0,18.0,25.0,60.0,6.0,,9.0,2.0,66.0,12.0,0.0
229179,,,,,,,,1470.0,,601.0,,,,,,151.0,38.0,96.0,35.0,7.0,,166.0,,234.0,10.0,
229267,,,,,,,,819.0,,280.0,3.0,,,,,66.0,62.0,47.0,95.0,12.0,,59.0,1.0,111.0,25.0,4.0
229300,,,,,,,,7525.0,,1868.0,,,,,,772.0,402.0,1182.0,291.0,1306.0,,584.0,,966.0,82.0,30.0
229337,,,,,,,,6102.0,,1024.0,22.0,,,,,471.0,15.0,329.0,79.0,1660.0,,422.0,3.0,1944.0,76.0,52.0
229355,,,,,,,,879.0,,429.0,,,,,,60.0,16.0,38.0,94.0,,,66.0,,134.0,5.0,
229407,,,,,,,,58.0,,,,,,,,20.0,21.0,,8.0,,,2.0,,7.0,,
229416,,,,,,,,100.0,,49.0,,,,,,10.0,34.0,1.0,,,,,,3.0,3.0,
229425,,,,,,,,29.0,,14.0,,,,,,3.0,3.0,,1.0,,,1.0,1.0,3.0,1.0,
229504,,,,,,,,254.0,,112.0,,,,,,15.0,10.0,3.0,18.0,,,29.0,,45.0,5.0,
229522,,,,,,,,6.0,,3.0,,,,,,1.0,1.0,,,,,,,1.0,,
229540,,,,,,,,417.0,,153.0,,33.0,,,,39.0,9.0,18.0,21.0,,,35.0,,79.0,13.0,
229656,,,,,,,,14.0,,8.0,,,,,,1.0,1.0,,,,,,2.0,1.0,,
229780,,,,,,,,594.0,,253.0,,,,,,87.0,3.0,10.0,23.0,1.0,,12.0,10.0,181.0,2.0,
229799,,,,,,,,406.0,,207.0,,,,,,37.0,28.0,18.0,8.0,,,25.0,,48.0,1.0,
229814,,,,,,,,850.0,,368.0,,,,,,124.0,41.0,31.0,102.0,9.0,,25.0,4.0,103.0,4.0,
229832,,,,,,,,169.0,,54.0,,3.0,,,,10.0,4.0,3.0,26.0,,,4.0,4.0,32.0,9.0,2.0
229841,,,,,,,,435.0,,216.0,,,,,,28.0,36.0,15.0,12.0,,,33.0,,51.0,7.0,2.0
229887,,,,,,,,216.0,,68.0,,0.0,,,,27.0,7.0,4.0,9.0,1.0,,34.0,,17.0,,
229957,,,,,,,,3.0,,1.0,,,,,,1.0,0.0,,,,,,0.0,,,
230010,,,,,,,,183.0,,125.0,,,,,,5.0,6.0,4.0,,,,14.0,2.0,20.0,,
230038,,,,,,,,4587.0,,1451.0,47.0,,,,,232.0,599.0,483.0,504.0,62.0,,320.0,17.0,553.0,151.0,40.0
230047,,,,,,,,463.0,,156.0,,,,,,42.0,17.0,30.0,32.0,4.0,,72.0,8.0,57.0,22.0,2.0
230056,,,,,,,,25.0,,20.0,,,,,,1.0,,,,,,,,,,
230065,,,,,,,,21.0,,10.0,,,,,,3.0,0.0,,,,,,1.0,5.0,,
230135,,,,,,,,7.0,,3.0,,,,,,1.0,1.0,,,,,,,0.0,,
230144,,,,,,,,13.0,,5.0,,,,,,1.0,2.0,0.0,,,,,,1.0,,
230162,,,,,,,,258.0,,136.0,,,,,,21.0,6.0,6.0,13.0,,,13.0,11.0,21.0,9.0,
230171,,,,,,,,782.0,,306.0,,,,,,62.0,39.0,30.0,130.0,3.0,,54.0,12.0,55.0,19.0,2.0
230199,,,,,,,,10.0,,3.0,,,,,,3.0,0.0,,,,,3.0,,0.0,,
230205,,,,,,,,6.0,,2.0,,,,,,2.0,,,,,,2.0,,,,
230214,,,,,,,,27.0,,19.0,,,,,,1.0,,,,,,,3.0,4.0,,
230366,,,,,,,,51.0,,35.0,,,,,,1.0,3.0,,,,,,5.0,1.0,,
230418,,,,,,,,139.0,,76.0,,,,,,19.0,4.0,9.0,5.0,,,1.0,2.0,3.0,,
230490,,,,,,,,187.0,,97.0,,,,,,28.0,7.0,5.0,7.0,,,23.0,,19.0,,
230597,,,,,,,,419.0,,178.0,,,,,,40.0,14.0,14.0,21.0,,,55.0,,38.0,,
230603,,,,,,,,881.0,,358.0,,,,,,76.0,48.0,25.0,86.0,2.0,,32.0,,47.0,49.0,
230621,,,,,,,,27.0,,11.0,,,,,,3.0,3.0,0.0,,1.0,,,4.0,1.0,,
230630,,,,,,,,22.0,,11.0,,,,,,2.0,2.0,1.0,,,,,4.0,,,
230676,,,,,,,,115.0,,72.0,,,,,,12.0,2.0,1.0,,,,9.0,,12.0,,
230728,,,,,,,,3346.0,,987.0,27.0,69.0,,,,309.0,222.0,345.0,293.0,30.0,,174.0,5.0,573.0,154.0,29.0
230737,,,,,,,,2646.0,,1007.0,,75.0,,,,396.0,67.0,191.0,96.0,9.0,,153.0,8.0,259.0,60.0,24.0
230746,,,,,,,,1961.0,,723.0,,,,,,138.0,76.0,113.0,215.0,4.0,,123.0,16.0,343.0,60.0,8.0
230764,,,,,,,,12416.0,,1798.0,1288.0,1097.0,,,,422.0,2357.0,1017.0,669.0,1108.0,,751.0,50.0,1308.0,324.0,34.0
230782,,,,,,,,1679.0,,710.0,,,,,,109.0,29.0,95.0,51.0,12.0,,116.0,4.0,402.0,32.0,11.0
230807,,,,,,,,506.0,,245.0,,,,,,28.0,35.0,20.0,31.0,7.0,,35.0,18.0,50.0,8.0,13.0
230816,,,,,,,,293.0,,82.0,,,,,,43.0,12.0,6.0,23.0,1.0,,46.0,,42.0,13.0,2.0
230834,,,,,,,,313.0,,121.0,,,,,,41.0,3.0,6.0,28.0,5.0,,36.0,,34.0,13.0,
230852,,,,,,,,500.0,,223.0,,,,,,80.0,35.0,25.0,45.0,3.0,,12.0,1.0,42.0,11.0,
230861,,,,,,,,372.0,,203.0,,,,,,81.0,2.0,6.0,5.0,,,,,50.0,,
230889,,,,,,,,134.0,,43.0,,,,,,19.0,3.0,3.0,6.0,,,10.0,6.0,19.0,,
230898,,,,,,,,124.0,,51.0,,,,,,21.0,,1.0,14.0,2.0,,7.0,,16.0,1.0,0.0
230913,,,,,,,,190.0,,82.0,,,,,,21.0,2.0,6.0,12.0,3.0,,19.0,,19.0,8.0,1.0
230931,,,,,,,,166.0,,70.0,,,,,,16.0,2.0,4.0,10.0,2.0,,21.0,,20.0,6.0,
230940,,,,,,,,106.0,,40.0,,,,,,29.0,2.0,3.0,8.0,1.0,,6.0,,10.0,1.0,3.0
230959,,,,,,,,1182.0,,322.0,,0.0,,,,113.0,86.0,56.0,50.0,9.0,,225.0,1.0,179.0,52.0,19.0
230977,,,,,,,,33.0,,12.0,,,,,,8.0,2.0,0.0,,,,2.0,,2.0,,
230995,,,,,,,,650.0,,232.0,2.0,,,,,71.0,13.0,23.0,51.0,3.0,,53.0,7.0,136.0,13.0,5.0
231004,,,,,,,,12.0,,7.0,,,,,,1.0,1.0,,,,,,,2.0,,
231059,,,,,,,,415.0,,160.0,,2.0,,,,42.0,18.0,20.0,31.0,2.0,,56.0,2.0,41.0,13.0,3.0
231068,,,,,,,,119.0,,20.0,,,,,,24.0,21.0,17.0,1.0,0.0,,,,21.0,,
231077,,,,,,,,60.0,,22.0,,,,,,3.0,3.0,2.0,4.0,,,2.0,,2.0,4.0,
231086,,,,,,,,111.0,,32.0,,,,,,14.0,5.0,2.0,16.0,,,7.0,1.0,3.0,8.0,3.0
231095,,,,,,,,66.0,,23.0,,,,,,5.0,7.0,2.0,3.0,,,11.0,,4.0,3.0,
231147,,,,,,,,169.0,,83.0,,,,,,14.0,23.0,8.0,4.0,,,3.0,,24.0,1.0,
231156,,,,,,,,34.0,,,,,,,,12.0,4.0,11.0,3.0,,,,,4.0,,
231165,,,,,,,,274.0,,115.0,,,,,,65.0,4.0,15.0,6.0,,,22.0,,19.0,9.0,
231174,,,,,,,,3758.0,,1308.0,162.0,11.0,,,,109.0,267.0,406.0,143.0,38.0,,270.0,9.0,546.0,113.0,17.0
231280,,,,,,,,11.0,,6.0,,,,,,3.0,1.0,,,,,,1.0,,,
231411,,,,,,,,51.0,,22.0,,,,,,5.0,,1.0,,,,4.0,,2.0,,
231420,,,,,,,,207.0,,66.0,,,,,,26.0,17.0,13.0,32.0,3.0,,6.0,,20.0,8.0,
231536,,,,,,,,232.0,,112.0,,,,,,41.0,4.0,17.0,5.0,,,,,21.0,4.0,
231554,,,,,,,,160.0,,64.0,,,,,,7.0,6.0,5.0,29.0,,,3.0,,8.0,,
231581,,,,,,,,378.0,,132.0,,,,,,37.0,6.0,15.0,51.0,8.0,,43.0,,43.0,14.0,1.0
231624,,,,,,,,2536.0,,765.0,33.0,,,,,91.0,233.0,352.0,183.0,34.0,,241.0,4.0,293.0,83.0,16.0
231651,,,,,,,,720.0,,164.0,,,,,,36.0,61.0,33.0,132.0,,,19.0,,48.0,9.0,
231688,,,,,,,,8.0,,3.0,,,,,,1.0,1.0,,,1.0,,,,2.0,,
231697,,,,,,,,233.0,,122.0,,,,,,27.0,9.0,6.0,4.0,0.0,,9.0,,35.0,9.0,
231712,,,,,,,,1026.0,,335.0,,,,,,94.0,51.0,44.0,70.0,5.0,,204.0,3.0,132.0,49.0,7.0
231721,,,,,,,,7.0,,3.0,,,,,,,1.0,,,,,,1.0,1.0,,
231785,,,,,,,,81.0,,37.0,,,,,,7.0,1.0,2.0,22.0,,,1.0,1.0,7.0,,
231828,,,,,,,,84.0,,32.0,,,,,,5.0,2.0,2.0,19.0,,,2.0,,11.0,,
231837,,,,,,,,187.0,,118.0,,,,,,11.0,5.0,,5.0,,,3.0,1.0,33.0,,
231873,,,,,,,,96.0,,37.0,,,,,,30.0,4.0,3.0,0.0,,,1.0,,10.0,3.0,
231882,,,,,,,,177.0,,81.0,,,,,,39.0,6.0,5.0,1.0,1.0,,1.0,1.0,27.0,4.0,
231970,,,,,,,,1226.0,,267.0,72.0,55.0,,,,137.0,71.0,47.0,31.0,114.0,,72.0,8.0,271.0,12.0,9.0
232016,,,,,,,,39.0,,14.0,,,,,,9.0,,,,,,,,16.0,,
232025,,,,,,,,351.0,,127.0,,,,,,28.0,10.0,12.0,48.0,6.0,,50.0,1.0,28.0,14.0,3.0
232043,,,,,,,,355.0,,132.0,3.0,,,,,22.0,36.0,19.0,18.0,3.0,,23.0,11.0,62.0,8.0,1.0
232052,,,,,,,,72.0,,23.0,,,,,,19.0,2.0,2.0,1.0,,,2.0,1.0,8.0,3.0,
232089,,,,,,,,305.0,,81.0,,,,,,36.0,9.0,9.0,34.0,5.0,,65.0,,23.0,6.0,4.0
232186,,,,,,,,4392.0,,1721.0,172.0,,,,,270.0,502.0,352.0,257.0,46.0,,179.0,8.0,377.0,192.0,11.0
232195,,,,,,,,353.0,,167.0,,,,,,54.0,13.0,17.0,9.0,1.0,,14.0,,39.0,8.0,
232256,,,,,,,,354.0,,107.0,,,,,,60.0,2.0,11.0,32.0,1.0,,67.0,,44.0,22.0,
232265,,,,,,,,1046.0,,251.0,35.0,17.0,,,,102.0,44.0,43.0,46.0,28.0,,68.0,,140.0,151.0,11.0
232308,,,,,,,,295.0,,103.0,,,,,,45.0,10.0,8.0,5.0,1.0,,38.0,9.0,38.0,18.0,
232414,,,,,,,,614.0,,273.0,,,,,,91.0,14.0,23.0,7.0,,,42.0,,77.0,20.0,2.0
232423,,,,,,,,3324.0,,1184.0,,,,,,340.0,112.0,253.0,250.0,40.0,,342.0,3.0,472.0,160.0,76.0
232450,,,,,,,,399.0,,208.0,,,,,,56.0,10.0,10.0,3.0,,,28.0,0.0,40.0,14.0,
232557,,,,,,,,5475.0,,1732.0,,,,,,159.0,358.0,443.0,690.0,11.0,,538.0,6.0,193.0,12.0,89.0
232566,,,,,,,,827.0,,280.0,,,,,,108.0,53.0,53.0,67.0,7.0,,47.0,2.0,100.0,40.0,16.0
232575,,,,,,,,347.0,,167.0,,,,,,62.0,20.0,17.0,2.0,0.0,,12.0,,36.0,15.0,1.0
232609,,,,,,,,572.0,,214.0,,,,,,33.0,30.0,18.0,52.0,5.0,,107.0,4.0,59.0,,4.0
232618,,,,,,,,39.0,,29.0,,,,,,3.0,1.0,1.0,,,,,,1.0,,
232672,,,,,,,,398.0,,172.0,,,,,,37.0,13.0,9.0,39.0,1.0,,64.0,,34.0,8.0,
232681,,,,,,,,829.0,,303.0,,,,,,71.0,54.0,59.0,59.0,6.0,,76.0,1.0,92.0,40.0,7.0
232706,,,,,,,,525.0,,241.0,,,,,,56.0,23.0,21.0,40.0,6.0,,26.0,,54.0,10.0,1.0
232724,,,,,,,,4.0,,3.0,,,,,,1.0,,,,,,,,,,
232788,,,,,,,,172.0,,66.0,,,,,,38.0,5.0,7.0,1.0,,,14.0,1.0,26.0,4.0,1.0
232797,,,,,,,,99.0,,39.0,,,,,,9.0,,,,,,,24.0,27.0,,
232867,,,,,,,,181.0,,87.0,,,,,,35.0,1.0,12.0,7.0,,,,,26.0,5.0,
232885,,,,,,,,75.0,,45.0,,,,,,6.0,0.0,4.0,5.0,0.0,,1.0,,2.0,0.0,
232919,,,,,,,,42.0,,17.0,,,,,,9.0,,,,,,,,16.0,,
232937,,,,,,,,937.0,,283.0,,,,,,147.0,56.0,37.0,22.0,,,126.0,2.0,165.0,37.0,8.0
232946,,,,,,,,2297.0,,1155.0,,,,,,371.0,88.0,41.0,39.0,0.0,,51.0,,274.0,49.0,4.0
232982,,,,,,,,2780.0,,1051.0,26.0,,,,,158.0,228.0,216.0,227.0,22.0,,248.0,1.0,357.0,72.0,21.0
233019,,,,,,,,193.0,,78.0,,,,,,27.0,10.0,6.0,31.0,,,7.0,,16.0,3.0,1.0
233037,,,,,,,,97.0,,43.0,,,,,,23.0,3.0,3.0,1.0,,,4.0,,14.0,3.0,
233082,,,,,,,,25.0,,12.0,,,,,,6.0,1.0,,,,,,,1.0,,
233091,,,,,,,,28.0,,18.0,,,,,,4.0,1.0,,,0.0,,,,4.0,,
233116,,,,,,,,285.0,,143.0,,,,,,54.0,2.0,10.0,9.0,1.0,,6.0,,27.0,7.0,
233277,,,,,,,,1397.0,,535.0,,,,,,161.0,59.0,65.0,115.0,4.0,,146.0,10.0,169.0,52.0,11.0
233286,,,,,,,,13.0,,6.0,,,,,,2.0,2.0,,,,,,2.0,,,
233295,,,,,,,,390.0,,129.0,2.0,,,,,39.0,26.0,16.0,46.0,4.0,,53.0,,31.0,8.0,
233301,,,,,,,,272.0,,71.0,,,,,,33.0,17.0,13.0,36.0,3.0,,42.0,,29.0,9.0,3.0
233310,,,,,,,,167.0,,74.0,,,,,,33.0,5.0,3.0,2.0,,,4.0,,21.0,8.0,
233329,,,,,,,,32.0,,20.0,,,,,,4.0,,,,,,,4.0,1.0,,
233338,,,,,,,,154.0,,45.0,,,,,,19.0,4.0,7.0,11.0,,,17.0,1.0,16.0,8.0,2.0
233356,,,,,,,,63.0,,28.0,,,,,,13.0,,4.0,4.0,,,3.0,,4.0,,
233374,,,,,,,,1668.0,,478.0,1.0,,,,,163.0,93.0,73.0,103.0,12.0,,317.0,4.0,205.0,66.0,4.0
233408,,,,,,,,49.0,,28.0,,,,,,7.0,,2.0,,,,1.0,,2.0,,
233426,,,,,,,,464.0,,181.0,,,,,,35.0,23.0,15.0,36.0,3.0,,65.0,3.0,69.0,16.0,
233480,,,,,,,,6.0,,4.0,,,,,,1.0,,,,,,,,1.0,,
233541,,,,,,,,756.0,,323.0,,,,,,69.0,22.0,32.0,67.0,5.0,,55.0,,96.0,14.0,1.0
233611,,,,,,,,205.0,,51.0,,,,,,14.0,18.0,6.0,57.0,6.0,,13.0,10.0,10.0,,
233639,,,,,,,,214.0,,90.0,,,,,,43.0,4.0,7.0,4.0,,,14.0,,25.0,6.0,
233648,,,,,,,,174.0,,56.0,,,,,,34.0,19.0,7.0,1.0,1.0,,10.0,,35.0,6.0,
233666,,,,,,,,7.0,,2.0,,,,,,2.0,1.0,,,,,,,1.0,,
233684,,,,,,,,174.0,,85.0,,,,,,21.0,,1.0,,,,,25.0,,,
233718,,,,,,,,233.0,,68.0,,,,,,21.0,4.0,13.0,21.0,1.0,,40.0,0.0,44.0,6.0,
233754,,,,,,,,512.0,,220.0,,,,,,79.0,16.0,19.0,14.0,1.0,,30.0,,63.0,18.0,1.0
233772,,,,,,,,1356.0,,604.0,,,,,,214.0,44.0,51.0,37.0,0.0,,84.0,,161.0,55.0,7.0
233842,,,,,,,,88.0,,25.0,,,,,,6.0,12.0,3.0,,,,7.0,,10.0,,
233897,,,,,,,,338.0,,122.0,1.0,1.0,,,,49.0,13.0,10.0,40.0,3.0,,30.0,2.0,43.0,17.0,1.0
233903,,,,,,,,156.0,,81.0,,,,,,30.0,3.0,4.0,2.0,,,9.0,,14.0,4.0,
233921,,,,,,,,7843.0,,1881.0,817.0,252.0,,,,130.0,1143.0,746.0,240.0,141.0,,619.0,,1266.0,386.0,62.0
233949,,,,,,,,341.0,,151.0,,,,,,68.0,23.0,21.0,7.0,0.0,,10.0,,27.0,10.0,1.0
234030,,,,,,,,6460.0,,2463.0,323.0,52.0,,,,283.0,531.0,744.0,388.0,126.0,,173.0,5.0,605.0,147.0,33.0
234076,,,,,,,,9215.0,,2333.0,362.0,4.0,,,,1008.0,645.0,1482.0,421.0,136.0,,612.0,50.0,1069.0,672.0,131.0
234085,,,,,,,,608.0,,154.0,,,,,,64.0,21.0,35.0,54.0,14.0,,65.0,9.0,85.0,43.0,40.0
234119,,,,,,,,3.0,,1.0,,,,,,2.0,,,,,,,,,,
234137,,,,,,,,52.0,,15.0,,,,,,2.0,4.0,1.0,5.0,1.0,,4.0,,2.0,3.0,
234155,,,,,,,,804.0,,314.0,17.0,,,,,123.0,54.0,26.0,9.0,3.0,,35.0,,129.0,23.0,7.0
234164,,,,,,,,266.0,,70.0,1.0,,,,,21.0,13.0,4.0,12.0,,,44.0,1.0,33.0,6.0,
234173,,,,,,,,270.0,,103.0,,,,,,27.0,1.0,10.0,48.0,,,22.0,7.0,33.0,,0.0
