UNITID,SALTOTL,SALPROF,SALASSC,SALASST,SALINST,SALLECT,SALNRNK,SFTETOTL,SFTEPSTC,SFTEINST,SFTERSRC,SFTEPBSV,SFTELCAI,SFTELCA,SFTEOTIS,SFTEMNGM,SFTEBFO,SFTECES,SFTECLAM,SFTEHLTH,SFTEOTHR,SFTESRVC,SFTESALE,SFTEOFAS,SFTENRCM,SFTEPTMM
210340,,,,,,,,5.0,,2.0,,,,,,3.0,,,,,,,,,,
210368,,,,,,,,104.0,,36.0,,,,,,25.0,3.0,4.0,,3.0,,5.0,,25.0,,
210401,,,,,,,,527.0,,195.0,,,,,,128.0,2.0,40.0,48.0,7.0,,33.0,,48.0,,3.0
210429,,,,,,,,739.0,,296.0,2.0,,,,,33.0,155.0,26.0,25.0,5.0,,68.0,2.0,63.0,20.0,2.0
210438,,,,,,,,198.0,,52.0,,,,,,54.0,8.0,9.0,2.0,5.0,,14.0,,5.0,1.0,
210474,,,,,,,,5.0,,4.0,,,,,,1.0,,,,,,,,,,
210492,,,,,,,,106.0,,38.0,,,,,,20.0,2.0,5.0,15.0,1.0,,10.0,,5.0,3.0,
210508,,,,,,,,22.0,,8.0,,,,,,6.0,2.0,,,,,,,1.0,,1.0
210571,,,,,,,,369.0,,129.0,,,,,,39.0,26.0,15.0,44.0,3.0,,49.0,,32.0,11.0,1.0
210599,,,,,,,,71.0,,37.0,,,,,,12.0,6.0,,10.0,0.0,,2.0,,2.0,1.0,
210605,,,,,,,,1062.0,,516.0,,,,,,134.0,27.0,38.0,65.0,,,55.0,,165.0,26.0,
210669,,,,,,,,435.0,,170.0,,,,,,82.0,15.0,2.0,55.0,1.0,,15.0,,52.0,12.0,
210711,,,,,,,,13.0,,8.0,,,,,,,1.0,,,,,1.0,,2.0,,
210739,,,,,,,,496.0,,211.0,,,,,,55.0,26.0,12.0,47.0,7.0,,41.0,,50.0,15.0,
210748,,,,,,,,7.0,,5.0,,,,,,1.0,1.0,,,,,,,1.0,,
210775,,,,,,,,328.0,,155.0,,,,,,31.0,24.0,6.0,36.0,0.0,,23.0,,18.0,8.0,4.0
210784,,,,,,,,18.0,,11.0,,,,,,,1.0,,,,,1.0,,3.0,,
210809,,,,,,,,217.0,,32.0,1.0,,,,,20.0,9.0,35.0,11.0,,,11.0,13.0,8.0,2.0,2.0
211006,,,,,,,,35.0,,13.0,,,,,,5.0,,,,,,,2.0,3.0,1.0,
211024,,,,,,,,117.0,,50.0,,,,,,10.0,5.0,1.0,6.0,1.0,,,,21.0,5.0,
211079,,,,,,,,153.0,,71.0,,,,,,27.0,3.0,8.0,7.0,,,10.0,,19.0,,3.0
211088,,,,,,,,670.0,,286.0,1.0,,,,,66.0,50.0,25.0,83.0,5.0,,39.0,,65.0,8.0,
211130,,,,,,,,34.0,,16.0,,,,,,3.0,3.0,1.0,,,,0.0,,1.0,,
211158,,,,,,,,952.0,,382.0,,,,,,37.0,144.0,34.0,46.0,10.0,,120.0,,116.0,49.0,
211273,,,,,,,,650.0,,188.0,1.0,,,,,157.0,6.0,30.0,25.0,9.0,,119.0,,85.0,,1.0
211291,,,,,,,,1295.0,,404.0,,,,,,111.0,120.0,95.0,127.0,9.0,,174.0,,136.0,44.0,33.0
211307,,,,,,,,646.0,,274.0,,,,,,80.0,26.0,26.0,24.0,1.0,,58.0,2.0,106.0,12.0,
211316,,,,,,,,6.0,,3.0,,,,,,2.0,,,,,,,,1.0,,
211334,,,,,,,,7.0,,2.0,,,,,,1.0,2.0,,,,,1.0,,1.0,,
211343,,,,,,,,322.0,,152.0,,,,,,49.0,39.0,6.0,6.0,,,19.0,,46.0,,
211352,,,,,,,,315.0,,129.0,,,,,,44.0,18.0,9.0,42.0,,,5.0,,17.0,9.0,1.0
211361,,,,,,,,667.0,,287.0,,1.0,,,,37.0,116.0,22.0,27.0,9.0,,50.0,,80.0,26.0,
211431,,,,,,,,346.0,,165.0,,,,,,54.0,13.0,13.0,15.0,3.0,,33.0,,27.0,5.0,1.0
211440,,,,,,,,5329.0,,1407.0,130.0,,,,,573.0,756.0,1229.0,335.0,46.0,,124.0,6.0,502.0,104.0,20.0
211468,,,,,,,,260.0,,112.0,,,,,,37.0,1.0,7.0,22.0,,,19.0,,45.0,5.0,
211477,,,,,,,,135.0,,48.0,,,,,,25.0,6.0,5.0,18.0,,,6.0,,5.0,3.0,
211556,,,,,,,,460.0,,199.0,,,,,,47.0,10.0,22.0,23.0,2.0,,49.0,,37.0,14.0,
211583,,,,,,,,227.0,,107.0,,,,,,43.0,9.0,7.0,16.0,2.0,,1.0,,20.0,,
211608,,,,,,,,113.0,,38.0,,,,,,14.0,32.0,,3.0,1.0,,10.0,,12.0,,
211635,,,,,,,,25.0,,18.0,,,,,,2.0,3.0,,,,,1.0,,1.0,,
211644,,,,,,,,590.0,,207.0,,,,,,28.0,100.0,7.0,30.0,31.0,,48.0,,79.0,35.0,
211802,,,,,,,,32.0,,22.0,,,,,,2.0,,,,,,,,3.0,,
211893,,,,,,,,91.0,,42.0,,,,,,4.0,11.0,4.0,4.0,,,1.0,,6.0,1.0,
211927,,,,,,,,626.0,,255.0,,,,,,52.0,17.0,38.0,46.0,,,55.0,,78.0,7.0,
211981,,,,,,,,361.0,,138.0,,,,,,21.0,21.0,17.0,31.0,4.0,,29.0,,16.0,25.0,
212009,,,,,,,,791.0,,230.0,,,,,,94.0,37.0,51.0,55.0,7.0,,114.0,,112.0,28.0,8.0
212045,,,,,,,,40.0,,15.0,,,,,,2.0,2.0,2.0,2.0,,,1.0,,,4.0,
212054,,,,,,,,4228.0,,1547.0,71.0,,,,,356.0,771.0,312.0,245.0,28.0,,292.0,,356.0,67.0,29.0
212106,,,,,,,,1682.0,,635.0,,,,,,91.0,255.0,91.0,90.0,12.0,,179.0,1.0,226.0,24.0,
212115,,,,,,,,587.0,,240.0,,,,,,34.0,104.0,17.0,28.0,3.0,,62.0,,73.0,18.0,
212133,,,,,,,,414.0,,194.0,,,,,,53.0,14.0,9.0,53.0,1.0,,16.0,,42.0,8.0,
212160,,,,,,,,541.0,,244.0,,,,,,35.0,75.0,8.0,29.0,4.0,,54.0,,57.0,21.0,
212197,,,,,,,,443.0,,136.0,,,,,,41.0,23.0,16.0,49.0,1.0,,79.0,1.0,55.0,12.0,5.0
212230,,,,,,,,4.0,,3.0,,,,,,1.0,,,,,,,,,,
212267,,,,,,,,5.0,,3.0,,,,,,1.0,,,,,,,,1.0,,
212276,,,,,,,,5.0,,3.0,,,,,,1.0,,,,,,,,1.0,,
212294,,,,,,,,5.0,,3.0,,,,,,1.0,,,,,,,,1.0,,
212300,,,,,,,,5.0,,3.0,,,,,,1.0,,,,,,,,1.0,,
212328,,,,,,,,5.0,,3.0,,,,,,1.0,,,,,,,,,,
212337,,,,,,,,4.0,,2.0,,,,,,1.0,,,,,,,,,,
212355,,,,,,,,9.0,,6.0,,,,,,2.0,,,,,,,,,,
212382,,,,,,,,7.0,,4.0,,,,,,2.0,,,,,,,,,,
212391,,,,,,,,7.0,,5.0,,,,,,1.0,,,,,,,,,,
212434,,,,,,,,44.0,,32.0,,,,,,2.0,1.0,,,,,,,3.0,,
212443,,,,,,,,20.0,,13.0,,,,,,2.0,,0.0,,,,,,3.0,1.0,
212577,,,,,,,,793.0,,263.0,,,,,,55.0,115.0,34.0,46.0,,,75.0,,102.0,16.0,6.0
212601,,,,,,,,704.0,,295.0,,,,,,77.0,36.0,26.0,80.0,13.0,,56.0,,78.0,15.0,3.0
212656,,,,,,,,252.0,,101.0,,,,,,35.0,10.0,10.0,19.0,6.0,,18.0,,20.0,14.0,
212674,,,,,,,,785.0,,250.0,,,,,,72.0,36.0,34.0,58.0,11.0,,150.0,,97.0,20.0,5.0
212753,,,,,,,,5.0,,2.0,,,,,,2.0,,,,,,,,,,
212771,,,,,,,,36.0,,11.0,1.0,0.0,,,,6.0,3.0,2.0,1.0,,,,,7.0,2.0,
212832,,,,,,,,389.0,,195.0,,,,,,38.0,7.0,19.0,9.0,4.0,,39.0,,29.0,6.0,2.0
212869,,,,,,,,265.0,,107.0,,,,,,55.0,2.0,2.0,8.0,,,29.0,,17.0,,
212878,,,,,,,,1283.0,,774.0,,,,,,57.0,64.0,62.0,29.0,,,83.0,13.0,149.0,,
212911,,,,,,,,603.0,,172.0,6.0,,,,,34.0,78.0,24.0,46.0,4.0,,110.0,,51.0,29.0,3.0
212975,,,,,,,,34.0,,26.0,,,,,,4.0,,,,,,,,3.0,,
212984,,,,,,,,337.0,,169.0,,,,,,26.0,21.0,14.0,17.0,3.0,,7.0,,28.0,4.0,1.0
212993,,,,,,,,14.0,,5.0,,,,,,1.0,1.0,,,,,,5.0,,,
213011,,,,,,,,294.0,,120.0,,,,,,32.0,9.0,6.0,37.0,4.0,,21.0,,28.0,15.0,
213020,,,,,,,,1252.0,,546.0,16.0,,,,,65.0,177.0,15.0,68.0,17.0,,97.0,,183.0,48.0,
213163,,,,,,,,15.0,,12.0,,,,,,1.0,1.0,,,,,,,1.0,,
213181,,,,,,,,55.0,,33.0,,,,,,5.0,,2.0,,,,,,4.0,1.0,
213215,,,,,,,,11.0,,6.0,,,,,,3.0,,,,,,0.0,,2.0,,
213233,,,,,,,,82.0,,35.0,2.0,,,,,7.0,3.0,2.0,,,,,,8.0,7.0,
213251,,,,,,,,350.0,,115.0,,,,,,36.0,10.0,18.0,62.0,5.0,,45.0,,29.0,10.0,2.0
213303,,,,,,,,208.0,,95.0,,,,,,19.0,5.0,5.0,31.0,,,20.0,,20.0,,1.0
213321,,,,,,,,483.0,,182.0,,,,,,47.0,12.0,20.0,43.0,5.0,,35.0,,44.0,46.0,10.0
213330,,,,,,,,4.0,,2.0,,,,,,1.0,,,,,,,,1.0,,
213349,,,,,,,,842.0,,372.0,,,,,,39.0,140.0,17.0,41.0,8.0,,91.0,,96.0,25.0,
213358,,,,,,,,266.0,,101.0,,,,,,32.0,22.0,,43.0,,,19.0,,24.0,4.0,
213367,,,,,,,,651.0,,270.0,,,,,,96.0,17.0,27.0,48.0,5.0,,56.0,,37.0,12.0,3.0
213376,,,,,,,,276.0,,86.0,,,,,,57.0,13.0,6.0,46.0,,,17.0,1.0,21.0,11.0,1.0
213385,,,,,,,,828.0,,265.0,,,,,,73.0,68.0,48.0,105.0,12.0,,87.0,3.0,91.0,26.0,12.0
213400,,,,,,,,336.0,,160.0,,,,,,40.0,12.0,8.0,30.0,1.0,,3.0,7.0,23.0,14.0,
213446,,,,,,,,35.0,,19.0,,,,,,4.0,0.0,,1.0,,,,,4.0,1.0,
213455,,,,,,,,11.0,,6.0,,,,,,4.0,,,,,,0.0,,0.0,,
213473,,,,,,,,21.0,,8.0,,,,,,2.0,,,,,,,3.0,3.0,,
213491,,,,,,,,3.0,,2.0,,,,,,1.0,,,,,,,,,,
213507,,,,,,,,383.0,,165.0,,,,,,28.0,19.0,17.0,31.0,5.0,,36.0,,45.0,7.0,
213525,,,,,,,,381.0,,178.0,,,,,,72.0,9.0,20.0,13.0,,,21.0,,41.0,4.0,
213534,,,,,,,,50.0,,36.0,,,,,,4.0,2.0,,,,,,3.0,1.0,,
213543,,,,,,,,1793.0,,580.0,,,,,,191.0,235.0,193.0,128.0,26.0,,33.0,,215.0,63.0,20.0
213570,,,,,,,,45.0,,22.0,,,,,,14.0,,1.0,,,,1.0,,5.0,,
213589,,,,,,,,27.0,,10.0,,,,,,9.0,,,,,,,,4.0,,
213598,,,,,,,,370.0,,135.0,,,,,,34.0,22.0,15.0,38.0,2.0,,36.0,2.0,61.0,2.0,
213613,,,,,,,,474.0,,190.0,,,,,,26.0,65.0,17.0,31.0,,,52.0,,56.0,29.0,
213622,,,,,,,,11.0,,9.0,,,,,,1.0,,,,,,,,1.0,,
213631,,,,,,,,55.0,,18.0,1.0,,,,,10.0,4.0,2.0,,,,6.0,,5.0,1.0,
213659,,,,,,,,378.0,,188.0,,,,,,27.0,2.0,14.0,19.0,,,39.0,,58.0,10.0,2.0
213668,,,,,,,,299.0,,94.0,0.0,,,,,38.0,12.0,10.0,38.0,1.0,,48.0,,32.0,10.0,1.0
213774,,,,,,,,103.0,,42.0,,,,,,8.0,2.0,3.0,4.0,1.0,,11.0,,15.0,,
213783,,,,,,,,299.0,,115.0,,,,,,18.0,40.0,12.0,23.0,,,36.0,,32.0,15.0,
213826,,,,,,,,502.0,,212.0,0.0,,,,,29.0,24.0,20.0,44.0,1.0,,58.0,,75.0,15.0,
213914,,,,,,,,26.0,,14.0,,,,,,5.0,,,,,,,4.0,3.0,,
213932,,,,,,,,27.0,,18.0,,,,,,1.0,1.0,,,,,,2.0,2.0,1.0,
213987,,,,,,,,398.0,,155.0,,,,,,68.0,14.0,17.0,79.0,10.0,,6.0,1.0,31.0,1.0,5.0
213996,,,,,,,,680.0,,244.0,,,,,,52.0,30.0,32.0,66.0,9.0,,107.0,,82.0,19.0,2.0
214023,,,,,,,,5.0,,3.0,,,,,,1.0,,,,,,,1.0,,,
214041,,,,,,,,846.0,,317.0,,,,,,41.0,139.0,24.0,47.0,7.0,,128.0,,95.0,32.0,
214069,,,,,,,,434.0,,192.0,,,,,,39.0,16.0,17.0,44.0,1.0,,42.0,,31.0,6.0,2.0
214111,,,,,,,,668.0,,297.0,,10.0,,,,102.0,20.0,19.0,35.0,,,46.0,1.0,87.0,12.0,
214148,,,,,,,,110.0,,56.0,,,,,,8.0,4.0,2.0,6.0,1.0,,,,18.0,,
214157,,,,,,,,509.0,,234.0,,,,,,32.0,20.0,21.0,70.0,1.0,,47.0,,58.0,9.0,5.0
214166,,,,,,,,219.0,,93.0,,,,,,26.0,12.0,6.0,23.0,2.0,,28.0,,18.0,,
214175,,,,,,,,640.0,,229.0,4.0,41.0,,,,54.0,27.0,19.0,66.0,,,79.0,1.0,82.0,19.0,4.0
214272,,,,,,,,294.0,,136.0,,,,,,48.0,7.0,6.0,31.0,0.0,,2.0,1.0,33.0,,
214290,,,,,,,,60.0,,34.0,,,,,,7.0,3.0,1.0,,,,7.0,3.0,1.0,,
214379,,,,,,,,881.0,,366.0,,,,,,142.0,5.0,25.0,6.0,,,78.0,2.0,106.0,11.0,3.0
214476,,,,,,,,21.0,,8.0,,,,,,,1.0,1.0,,,,,,8.0,,
214528,,,,,,,,50.0,,14.0,,,,,,10.0,2.0,3.0,,,,1.0,,5.0,,
214564,,,,,,,,305.0,,111.0,7.0,,,,,20.0,25.0,15.0,7.0,5.0,,31.0,,57.0,4.0,
214582,,,,,,,,60.0,,27.0,,,,,,6.0,2.0,2.0,,,,3.0,,19.0,,
214661,,,,,,,,131.0,,,,,,,,48.0,69.0,7.0,1.0,,,,,5.0,2.0,
214883,,,,,,,,152.0,,74.0,,,,,,17.0,14.0,9.0,1.0,,,7.0,,3.0,,
214892,,,,,,,,50.0,,30.0,,,,,,3.0,3.0,1.0,1.0,,,2.0,3.0,2.0,,0.0
214944,,,,,,,,66.0,,26.0,,,,,,9.0,1.0,2.0,,,,7.0,5.0,13.0,,
214971,,,,,,,,96.0,,29.0,,,,,,9.0,5.0,2.0,11.0,1.0,,,6.0,8.0,4.0,1.0
215008,,,,,,,,11.0,,5.0,,,,,,2.0,1.0,,,,,,,1.0,1.0,
215044,,,,,,,,13.0,,6.0,,,,,,1.0,1.0,,,,,,1.0,1.0,,
215053,,,,,,,,64.0,,32.0,,,,,,9.0,2.0,3.0,1.0,,,3.0,,3.0,,
215062,,,,,,,,18325.0,,2344.0,1563.0,2542.0,,,,2375.0,1588.0,2621.0,351.0,1676.0,,1026.0,7.0,1511.0,281.0,31.0
215105,,,,,,,,355.0,,179.0,,,,,,38.0,13.0,18.0,29.0,1.0,,,2.0,35.0,1.0,
215114,,,,,,,,180.0,,72.0,,,,,,20.0,10.0,6.0,14.0,1.0,,20.0,9.0,23.0,,
215123,,,,,,,,470.0,,211.0,28.0,,,,,88.0,9.0,23.0,,,,13.0,,87.0,1.0,
215132,,,,,,,,477.0,,185.0,16.0,,,,,32.0,28.0,36.0,19.0,0.0,,8.0,1.0,47.0,13.0,
215239,,,,,,,,930.0,,409.0,,,,,,85.0,103.0,22.0,13.0,,,56.0,,140.0,16.0,
215266,,,,,,,,188.0,,77.0,,1.0,,,,15.0,3.0,9.0,11.0,3.0,,,1.0,58.0,9.0,
215275,,,,,,,,174.0,,85.0,,,,,,13.0,2.0,5.0,10.0,1.0,,1.0,4.0,35.0,18.0,
215284,,,,,,,,276.0,,135.0,,,,,,12.0,5.0,8.0,8.0,3.0,,41.0,1.0,47.0,15.0,1.0
215293,,,,,,,,12602.0,,4491.0,744.0,68.0,,,,1134.0,296.0,2388.0,355.0,418.0,,623.0,120.0,1482.0,162.0,20.0
215309,,,,,,,,25.0,,11.0,,,,,,2.0,,2.0,1.0,,,,,5.0,4.0,
215336,,,,,,,,5.0,,3.0,,,,,,,,,,,,,,2.0,,
215381,,,,,,,,100.0,,48.0,,,,,,11.0,8.0,,,,,4.0,2.0,6.0,,
215390,,,,,,,,15.0,,8.0,,,,,,3.0,,,,,,,,4.0,,
215415,,,,,,,,234.0,,88.0,,9.0,,,,41.0,5.0,4.0,3.0,,,11.0,23.0,37.0,,
215424,,,,,,,,76.0,,14.0,,,,,,23.0,0.0,2.0,2.0,,,8.0,,20.0,,
215442,,,,,,,,549.0,,252.0,,,,,,49.0,36.0,13.0,66.0,1.0,,13.0,,34.0,11.0,9.0
215479,,,,,,,,11.0,,6.0,,,,,,1.0,1.0,,,,,,,1.0,,
215530,,,,,,,,8.0,,3.0,,,,,,,,,,,,,,5.0,,
215585,,,,,,,,277.0,,115.0,,,,,,30.0,7.0,12.0,5.0,,,3.0,2.0,66.0,7.0,1.0
215594,,,,,,,,53.0,,34.0,,,,,,10.0,,1.0,,,,,,4.0,,
215619,,,,,,,,39.0,,6.0,,,,,,6.0,4.0,2.0,12.0,,,,,6.0,,
215637,,,,,,,,51.0,,17.0,,,,,,10.0,1.0,1.0,,,,7.0,6.0,4.0,1.0,
215655,,,,,,,,591.0,,252.0,,,,,,92.0,15.0,8.0,72.0,,,49.0,,39.0,16.0,
215682,,,,,,,,63.0,,30.0,,,,,,6.0,1.0,,,,,,3.0,3.0,4.0,
215691,,,,,,,,173.0,,52.0,,,,,,36.0,7.0,3.0,24.0,,,23.0,,20.0,,
215743,,,,,,,,476.0,,152.0,,,,,,37.0,29.0,8.0,75.0,3.0,,75.0,1.0,50.0,21.0,4.0
215770,,,,,,,,933.0,,370.0,,,,,,67.0,60.0,51.0,105.0,15.0,,85.0,,54.0,35.0,3.0
215798,,,,,,,,360.0,,126.0,,,,,,38.0,14.0,8.0,72.0,3.0,,45.0,,30.0,,
215813,,,,,,,,19.0,,6.0,,,,,,4.0,1.0,,5.0,,,,,2.0,,
215886,,,,,,,,23.0,,7.0,,,,,,2.0,1.0,,,,,2.0,,1.0,5.0,3.0
215929,,,,,,,,948.0,,320.0,,1.0,,,,60.0,59.0,49.0,79.0,5.0,,107.0,2.0,124.0,80.0,4.0
215947,,,,,,,,341.0,,138.0,,,,,,28.0,16.0,11.0,61.0,1.0,,23.0,,32.0,8.0,4.0
215974,,,,,,,,47.0,,36.0,,,,,,5.0,3.0,,,,,,,1.0,,
215983,,,,,,,,7.0,,4.0,,,,,,1.0,1.0,,,,,,,1.0,,
215992,,,,,,,,28.0,,20.0,,,,,,,1.0,,,,,,,1.0,2.0,
216010,,,,,,,,720.0,,304.0,,,,,,40.0,116.0,20.0,37.0,4.0,,69.0,,81.0,37.0,
216038,,,,,,,,884.0,,381.0,,,,,,43.0,134.0,21.0,39.0,21.0,,68.0,,113.0,49.0,
216047,,,,,,,,61.0,,25.0,,,,,,6.0,3.0,,,0.0,,1.0,,18.0,1.0,
216074,,,,,,,,27.0,,15.0,,,,,,2.0,3.0,,,,,,,4.0,,
216083,,,,,,,,74.0,,38.0,,,,,,5.0,1.0,4.0,,,,5.0,1.0,12.0,,
216162,,,,,,,,29.0,,22.0,,,,,,2.0,1.0,1.0,,,,,,3.0,,
216223,,,,,,,,10.0,,6.0,,,,,,,,,,,,,,3.0,,
216278,,,,,,,,463.0,,170.0,,,,,,50.0,26.0,14.0,50.0,4.0,,53.0,,68.0,20.0,
216287,,,,,,,,904.0,,233.0,,,,,,107.0,38.0,61.0,53.0,8.0,,155.0,5.0,95.0,33.0,9.0
216296,,,,,,,,154.0,,80.0,,,,,,11.0,1.0,4.0,1.0,3.0,,19.0,,27.0,,
216311,,,,,,,,10.0,,8.0,,,,,,,,,,,,,,2.0,,
216339,,,,,,,,7421.0,,2767.0,,,,,,1113.0,184.0,721.0,359.0,762.0,,,7.0,934.0,196.0,109.0
216348,,,,,,,,15.0,,11.0,,,,,,,1.0,,,,,,,,1.0,
216357,,,,,,,,200.0,,67.0,0.0,,,,,21.0,3.0,9.0,30.0,1.0,,31.0,,15.0,4.0,
216366,,,,,,,,4984.0,,499.0,192.0,841.0,,,,791.0,150.0,868.0,159.0,111.0,,324.0,11.0,798.0,141.0,30.0
216436,,,,,,,,25.0,,14.0,,,,,,2.0,,,,,,,,1.0,2.0,
216445,,,,,,,,24.0,,14.0,,,,,,2.0,,,,,,,,1.0,1.0,
216454,,,,,,,,20.0,,12.0,,,,,,2.0,,,,,,1.0,,1.0,,
216463,,,,,,,,51.0,,25.0,,,,,,4.0,4.0,2.0,3.0,,,2.0,,2.0,2.0,
216524,,,,,,,,387.0,,140.0,,,,,,67.0,8.0,14.0,67.0,,,13.0,,42.0,14.0,
216542,,,,,,,,95.0,,41.0,1.0,,,,,29.0,,1.0,,1.0,,6.0,,7.0,8.0,
216551,,,,,,,,15.0,,9.0,,,,,,2.0,,,0.0,,,,,,,
216579,,,,,,,,8.0,,1.0,,,,,,2.0,1.0,,,,,,,1.0,,
216597,,,,,,,,2611.0,,853.0,12.0,,,,,462.0,108.0,169.0,159.0,27.0,,411.0,14.0,273.0,57.0,24.0
216630,,,,,,,,13.0,,10.0,,,,,,1.0,1.0,,,,,,,1.0,,
216667,,,,,,,,349.0,,125.0,,,,,,19.0,15.0,13.0,46.0,7.0,,78.0,,24.0,,
216694,,,,,,,,298.0,,127.0,,,,,,29.0,4.0,13.0,28.0,4.0,,30.0,2.0,30.0,12.0,
216746,,,,,,,,11.0,,6.0,,,,,,3.0,,,,,,,,1.0,,
216764,,,,,,,,1646.0,,775.0,,,,,,77.0,296.0,35.0,63.0,11.0,,136.0,,169.0,57.0,
216773,,,,,,,,19.0,,12.0,,,,,,2.0,2.0,,,,,,,3.0,,
216782,,,,,,,,32.0,,16.0,,,,,,1.0,2.0,1.0,,,,3.0,4.0,0.0,,
216807,,,,,,,,247.0,,90.0,,,,,,29.0,11.0,11.0,28.0,8.0,,30.0,,29.0,6.0,
216816,,,,,,,,105.0,,20.0,1.0,,,,,15.0,3.0,5.0,14.0,,,5.0,0.0,16.0,1.0,
216825,,,,,,,,334.0,,154.0,,,,,,55.0,4.0,14.0,20.0,2.0,,17.0,,55.0,2.0,
216852,,,,,,,,970.0,,410.0,,,,,,126.0,25.0,42.0,86.0,5.0,,57.0,,120.0,18.0,3.0
216931,,,,,,,,686.0,,257.0,,,,,,41.0,38.0,34.0,50.0,4.0,,57.0,,47.0,21.0,1.0
216940,,,,,,,,80.0,,24.0,2.0,,,,,17.0,10.0,,3.0,1.0,,15.0,,6.0,2.0,
217013,,,,,,,,172.0,,81.0,,,,,,26.0,12.0,8.0,14.0,1.0,,2.0,,13.0,1.0,
217040,,,,,,,,11.0,,5.0,,,,,,1.0,1.0,,,,,4.0,,1.0,,
217059,,,,,,,,592.0,,245.0,,,,,,53.0,33.0,31.0,43.0,4.0,,68.0,11.0,60.0,12.0,7.0
217077,,,,,,,,91.0,,56.0,,,,,,4.0,3.0,1.0,2.0,,,2.0,,3.0,2.0,
217156,,,,,,,,4405.0,,921.0,455.0,,,,,564.0,359.0,496.0,154.0,79.0,,483.0,8.0,504.0,93.0,4.0
217165,,,,,,,,706.0,,214.0,3.0,,,,,53.0,53.0,27.0,78.0,6.0,,96.0,3.0,73.0,14.0,6.0
217235,,,,,,,,1001.0,,331.0,,,,,,160.0,138.0,63.0,76.0,9.0,,66.0,2.0,62.0,33.0,23.0
217305,,,,,,,,356.0,,180.0,,,,,,19.0,11.0,13.0,23.0,,,2.0,,47.0,,
217323,,,,,,,,47.0,,27.0,,,,,,6.0,2.0,,,,,,6.0,4.0,0.0,
217402,,,,,,,,942.0,,362.0,,,,,,115.0,97.0,39.0,84.0,14.0,,50.0,,97.0,13.0,9.0
217420,,,,,,,,904.0,,417.0,,,,,,54.0,24.0,37.0,54.0,4.0,,124.0,,85.0,15.0,
217475,,,,,,,,863.0,,421.0,,,,,,60.0,149.0,24.0,4.0,1.0,,53.0,,131.0,19.0,
217484,,,,,,,,2760.0,,889.0,18.0,,,,,64.0,166.0,378.0,102.0,56.0,,382.0,3.0,303.0,85.0,22.0
217493,,,,,,,,941.0,,299.0,,,,,,135.0,66.0,32.0,33.0,4.0,,169.0,9.0,111.0,50.0,
217518,,,,,,,,891.0,,294.0,,,,,,130.0,27.0,32.0,31.0,7.0,,192.0,,86.0,26.0,8.0
217536,,,,,,,,446.0,,167.0,,,,,,54.0,16.0,16.0,49.0,5.0,,28.0,,49.0,21.0,2.0
217581,,,,,,,,9.0,,6.0,,,,,,1.0,,,,,,,,1.0,,
217606,,,,,,,,83.0,,28.0,,,,,,5.0,,,1.0,,,29.0,,13.0,2.0,
217615,,,,,,,,179.0,,91.0,,,,,,18.0,8.0,8.0,14.0,,,3.0,,25.0,2.0,
217624,,,,,,,,126.0,,49.0,,,,,,16.0,6.0,3.0,11.0,,,11.0,4.0,9.0,10.0,1.0
217633,,,,,,,,583.0,,294.0,,,,,,44.0,21.0,13.0,82.0,9.0,,19.0,,56.0,12.0,16.0
217688,,,,,,,,465.0,,258.0,,,,,,26.0,10.0,6.0,31.0,12.0,,6.0,25.0,34.0,9.0,
217712,,,,,,,,172.0,,79.0,,,,,,19.0,12.0,6.0,20.0,,,4.0,,19.0,5.0,
217721,,,,,,,,279.0,,99.0,,,,,,16.0,7.0,5.0,23.0,1.0,,31.0,,31.0,15.0,2.0
217749,,,,,,,,662.0,,199.0,1.0,,,,,42.0,28.0,32.0,116.0,2.0,,69.0,8.0,89.0,20.0,8.0
217776,,,,,,,,218.0,,73.0,,,,,,40.0,14.0,6.0,29.0,4.0,,10.0,,17.0,3.0,
217794,,,,,,,,13.0,,4.0,,,,,,2.0,1.0,,,,,1.0,,2.0,,
217819,,,,,,,,1587.0,,610.0,,,,,,192.0,112.0,103.0,84.0,6.0,,101.0,1.0,271.0,58.0,1.0
217828,,,,,,,,4.0,,2.0,,,,,,1.0,,,,,,,,,,
217837,,,,,,,,110.0,,44.0,,,,,,15.0,6.0,4.0,20.0,,,7.0,,9.0,2.0,
217864,,,,,,,,675.0,,242.0,,,,,,90.0,25.0,26.0,57.0,8.0,,33.0,,73.0,45.0,17.0
217873,,,,,,,,353.0,,146.0,1.0,,,,,49.0,17.0,13.0,35.0,2.0,,19.0,1.0,47.0,,2.0
217882,,,,,,,,5343.0,,1393.0,226.0,189.0,,,,215.0,488.0,655.0,398.0,66.0,,315.0,10.0,572.0,350.0,28.0
217891,,,,,,,,53.0,,16.0,,,,,,8.0,1.0,,3.0,,,4.0,,2.0,,
217907,,,,,,,,188.0,,85.0,,,,,,30.0,5.0,4.0,33.0,,,5.0,3.0,12.0,,
217925,,,,,,,,301.0,,97.0,,,,,,32.0,6.0,12.0,41.0,,,36.0,,42.0,8.0,1.0
217934,,,,,,,,177.0,,84.0,,5.0,,,,16.0,4.0,5.0,20.0,,,5.0,,19.0,,
217961,,,,,,,,218.0,,85.0,1.0,,,,,13.0,10.0,7.0,34.0,,,28.0,,40.0,,
