UNITID,SALTOTL,SALPROF,SALASSC,SALASST,SALINST,SALLECT,SALNRNK,SFTETOTL,SFTEPSTC,SFTEINST,SFTERSRC,SFTEPBSV,SFTELCAI,SFTELCA,SFTEOTIS,SFTEMNGM,SFTEBFO,SFTECES,SFTECLAM,SFTEHLTH,SFTEOTHR,SFTESRVC,SFTESALE,SFTEOFAS,SFTENRCM,SFTEPTMM
208248,,,,,,,,16.0,,6.0,,,,,,3.0,1.0,,,,,,,6.0,,
208275,,,,,,,,216.0,,92.0,,,,,,29.0,13.0,8.0,8.0,,,9.0,,9.0,2.0,
208318,,,,,,,,426.0,,194.0,,,,,,42.0,24.0,27.0,13.0,,,33.0,1.0,61.0,3.0,1.0
208390,,,,,,,,818.0,,349.0,,,,,,98.0,,47.0,12.0,,,45.0,,127.0,13.0,
208406,,,,,,,,506.0,,217.0,,,,,,43.0,3.0,22.0,10.0,1.0,,28.0,3.0,83.0,8.0,7.0
208415,,,,,,,,118.0,,48.0,,,,,,15.0,,3.0,,,,8.0,,28.0,,
208433,,,,,,,,9.0,,6.0,,,,,,1.0,2.0,,,,,,,,,
208479,,,,,,,,55.0,,18.0,,,,,,14.0,3.0,,,,,,5.0,12.0,,
208488,,,,,,,,574.0,,202.0,,,,,,53.0,21.0,28.0,35.0,4.0,,24.0,,83.0,3.0,
208512,,,,,,,,32.0,,15.0,,,,,,2.0,5.0,1.0,,,,,3.0,4.0,,
208637,,,,,,,,29.0,,9.0,,,,,,4.0,3.0,,1.0,,,3.0,3.0,6.0,,
208646,,,,,,,,366.0,,137.0,,,,,,28.0,66.0,24.0,27.0,3.0,,22.0,1.0,41.0,9.0,1.0
208655,,,,,,,,12.0,,7.0,,,,,,1.0,,,,,,,,4.0,,
208725,,,,,,,,49.0,,19.0,,,,,,5.0,2.0,2.0,8.0,,,4.0,3.0,3.0,,
208822,,,,,,,,603.0,,310.0,,,,,,34.0,14.0,21.0,54.0,1.0,,33.0,,67.0,17.0,
208859,,,,,,,,6.0,,3.0,,,,,,1.0,,,,,,,,1.0,,
209038,,,,,,,,692.0,,309.0,2.0,,,,,66.0,84.0,40.0,13.0,3.0,,32.0,3.0,74.0,12.0,2.0
209056,,,,,,,,728.0,,315.0,,,,,,88.0,40.0,26.0,40.0,6.0,,34.0,,91.0,11.0,
209065,,,,,,,,445.0,,189.0,,,,,,37.0,27.0,30.0,35.0,4.0,,44.0,,35.0,8.0,
209074,,,,,,,,558.0,,240.0,,,,,,41.0,25.0,27.0,31.0,2.0,,28.0,3.0,73.0,8.0,2.0
209083,,,,,,,,9.0,,6.0,,,,,,1.0,,,,,,,,1.0,,
209108,,,,,,,,143.0,,72.0,,,,,,12.0,13.0,7.0,5.0,,,3.0,,12.0,2.0,
209153,,,,,,,,6.0,,3.0,,,,,,1.0,,,,,,,,2.0,,
209205,,,,,,,,9.0,,6.0,,,,,,1.0,,,,,,,,1.0,,
209241,,,,,,,,37.0,,29.0,,,,,,3.0,,0.0,,,,,,5.0,,
209250,,,,,,,,586.0,,283.0,,,,,,37.0,11.0,26.0,5.0,2.0,,36.0,2.0,125.0,10.0,2.0
209287,,,,,,,,165.0,,46.0,,,,,,20.0,7.0,7.0,12.0,,,17.0,,51.0,1.0,
209296,,,,,,,,250.0,,96.0,5.0,,,,,34.0,3.0,3.0,6.0,27.0,,16.0,1.0,38.0,,
209409,,,,,,,,128.0,,42.0,,,,,,18.0,5.0,5.0,21.0,1.0,,5.0,,15.0,,1.0
209490,,,,,,,,7494.0,,1849.0,380.0,,,,,684.0,400.0,1709.0,54.0,1208.0,,261.0,4.0,809.0,64.0,29.0
209506,,,,,,,,459.0,,215.0,,,,,,23.0,75.0,19.0,10.0,2.0,,29.0,,55.0,18.0,2.0
209533,,,,,,,,42.0,,19.0,,,,,,4.0,2.0,1.0,2.0,,,,,3.0,1.0,
209542,,,,,,,,5523.0,,1523.0,651.0,136.0,,,,289.0,444.0,382.0,395.0,138.0,,254.0,36.0,526.0,151.0,57.0
209551,,,,,,,,4627.0,,1264.0,316.0,170.0,,,,234.0,463.0,303.0,187.0,63.0,,462.0,21.0,536.0,202.0,18.0
209603,,,,,,,,137.0,,59.0,,,,,,6.0,10.0,8.0,5.0,,,4.0,,3.0,,
209612,,,,,,,,785.0,,352.0,9.0,,,,,57.0,10.0,22.0,82.0,9.0,,41.0,,150.0,14.0,
209667,,,,,,,,7.0,,4.0,,,,,,1.0,,,,,,,,2.0,,
209676,,,,,,,,12.0,,9.0,,,,,,1.0,,,,,,,,3.0,,
209694,,,,,,,,6.0,,3.0,,,,,,1.0,,,,,,,,2.0,,
209700,,,,,,,,15.0,,8.0,,,,,,2.0,,0.0,,,,,,4.0,,
209719,,,,,,,,7.0,,3.0,,,,,,1.0,1.0,,,,,,,1.0,,
209746,,,,,,,,2121.0,,879.0,,,,,,145.0,69.0,136.0,250.0,,,161.0,13.0,300.0,21.0,11.0
209807,,,,,,,,2757.0,,1096.0,102.0,59.0,,,,96.0,526.0,188.0,218.0,22.0,,48.0,4.0,211.0,72.0,
209825,,,,,,,,817.0,,328.0,,,,,,53.0,45.0,34.0,77.0,11.0,,104.0,1.0,105.0,17.0,1.0
209922,,,,,,,,510.0,,163.0,,,,,,49.0,51.0,42.0,22.0,12.0,,71.0,,44.0,11.0,
209940,,,,,,,,444.0,,205.0,,,,,,37.0,15.0,31.0,20.0,,,17.0,2.0,107.0,2.0,
209986,,,,,,,,3.0,,2.0,,,,,,,,,,,,,,1.0,,
210076,,,,,,,,205.0,,96.0,,,,,,15.0,25.0,3.0,3.0,,,3.0,32.0,10.0,,
210100,,,,,,,,9.0,,4.0,,,,,,,2.0,,,,,,,2.0,,
210146,,,,,,,,602.0,,202.0,,,,,,9.0,209.0,26.0,8.0,6.0,,36.0,2.0,62.0,21.0,
210155,,,,,,,,252.0,,93.0,,23.0,,,,36.0,2.0,13.0,1.0,,,23.0,1.0,56.0,,
210234,,,,,,,,186.0,,83.0,,,,,,17.0,3.0,8.0,2.0,,,,,23.0,11.0,
210270,,,,,,,,280.0,,103.0,1.0,,,,,39.0,6.0,15.0,,,,43.0,,66.0,,
210304,,,,,,,,113.0,,44.0,,,,,,19.0,7.0,4.0,8.0,1.0,,4.0,1.0,7.0,1.0,
210331,,,,,,,,205.0,,95.0,1.0,,,,,19.0,14.0,5.0,30.0,4.0,,,,20.0,,
210340,,,,,,,,5.0,,2.0,,,,,,2.0,,,,,,,,1.0,,
210368,,,,,,,,96.0,,36.0,,,,,,22.0,1.0,4.0,,2.0,,3.0,,24.0,,
210401,,,,,,,,678.0,,245.0,,,,,,104.0,15.0,21.0,55.0,3.0,,73.0,,48.0,19.0,6.0
210429,,,,,,,,732.0,,327.0,,,,,,29.0,118.0,27.0,25.0,5.0,,67.0,4.0,67.0,22.0,1.0
210438,,,,,,,,198.0,,58.0,,,,,,51.0,9.0,8.0,3.0,1.0,,15.0,1.0,14.0,3.0,
210456,,,,,,,,24.0,,18.0,,,,,,5.0,,,,,,,,,,
210474,,,,,,,,7.0,,3.0,,,,,,2.0,,,,,,,,,0.0,
210483,,,,,,,,35.0,,19.0,,,,,,6.0,,,,,,,,3.0,0.0,
210492,,,,,,,,104.0,,38.0,,,,,,7.0,8.0,3.0,14.0,2.0,,12.0,,6.0,0.0,
210508,,,,,,,,27.0,,13.0,,,,,,8.0,2.0,,,,,,,2.0,,
210571,,,,,,,,401.0,,146.0,,,,,,32.0,21.0,15.0,45.0,2.0,,54.0,0.0,44.0,13.0,3.0
210599,,,,,,,,37.0,,15.0,,,,,,8.0,2.0,,,,,,6.0,1.0,3.0,
210605,,,,,,,,1168.0,,588.0,,,,,,128.0,31.0,38.0,68.0,,,56.0,,192.0,28.0,
210669,,,,,,,,473.0,,185.0,,,,,,48.0,23.0,24.0,66.0,6.0,,21.0,,62.0,15.0,1.0
210711,,,,,,,,11.0,,6.0,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,
210739,,,,,,,,473.0,,194.0,,,,,,31.0,24.0,5.0,53.0,5.0,,48.0,,57.0,15.0,1.0
210748,,,,,,,,7.0,,5.0,,,,,,1.0,1.0,,,,,,,0.0,,
210775,,,,,,,,400.0,,178.0,,,,,,55.0,18.0,7.0,29.0,5.0,,31.0,,62.0,6.0,4.0
210784,,,,,,,,24.0,,14.0,,,,,,2.0,2.0,,,,,1.0,2.0,2.0,,
210809,,,,,,,,210.0,,24.0,1.0,,,,,17.0,9.0,29.0,15.0,,,11.0,30.0,25.0,1.0,2.0
210890,,,,,,,,24.0,,9.0,,,,,,2.0,,1.0,,,,1.0,2.0,1.0,,
210906,,,,,,,,22.0,,14.0,,,,,,5.0,,,,,,,,,,
210942,,,,,,,,123.0,,66.0,,,,,,13.0,2.0,4.0,,,,,,3.0,,
210951,,,,,,,,27.0,,13.0,,,,,,4.0,4.0,,,,,,2.0,1.0,,
210960,,,,,,,,82.0,,38.0,,,,,,12.0,1.0,,1.0,,,,,5.0,,
211006,,,,,,,,37.0,,16.0,,,,,,5.0,3.0,,,,,,7.0,3.0,1.0,
211024,,,,,,,,130.0,,57.0,,,,,,14.0,4.0,4.0,8.0,1.0,,6.0,,35.0,,
211079,,,,,,,,188.0,,77.0,,,,,,26.0,3.0,10.0,2.0,,,0.0,,49.0,14.0,
211088,,,,,,,,707.0,,319.0,,,,,,67.0,60.0,36.0,69.0,4.0,,33.0,,57.0,14.0,
211130,,,,,,,,33.0,,18.0,,,,,,7.0,2.0,2.0,,,,1.0,,0.0,,
211149,,,,,,,,48.0,,16.0,,,,,,12.0,,,,,,5.0,1.0,6.0,,
211158,,,,,,,,1048.0,,443.0,,,,,,35.0,151.0,33.0,41.0,10.0,,133.0,,142.0,45.0,
211200,,,,,,,,28.0,,12.0,,,,,,6.0,,,,,,,,7.0,,
211273,,,,,,,,676.0,,191.0,6.0,,,,,165.0,6.0,33.0,7.0,11.0,,115.0,,97.0,,1.0
211291,,,,,,,,1324.0,,415.0,,,,,,81.0,131.0,95.0,102.0,11.0,,185.0,,172.0,57.0,20.0
211307,,,,,,,,691.0,,314.0,,,,,,78.0,20.0,22.0,20.0,3.0,,62.0,2.0,119.0,12.0,
211316,,,,,,,,8.0,,4.0,,,,,,3.0,,,,,,,0.0,1.0,,
211334,,,,,,,,8.0,,3.0,,,,,,1.0,,,,,,,,3.0,1.0,
211343,,,,,,,,337.0,,156.0,,,,,,49.0,46.0,7.0,3.0,,,23.0,,50.0,,
211352,,,,,,,,339.0,,145.0,,,,,,48.0,16.0,6.0,36.0,,,6.0,1.0,23.0,7.0,1.0
211361,,,,,,,,736.0,,309.0,,2.0,,,,39.0,113.0,23.0,26.0,11.0,,74.0,,97.0,30.0,
211431,,,,,,,,339.0,,153.0,,,,,,46.0,14.0,13.0,17.0,2.0,,35.0,,31.0,6.0,1.0
211440,,,,,,,,4979.0,,1286.0,151.0,,,,,735.0,523.0,1084.0,231.0,35.0,,107.0,8.0,617.0,88.0,20.0
211468,,,,,,,,285.0,,119.0,,,,,,35.0,1.0,6.0,17.0,1.0,,30.0,,54.0,8.0,
211477,,,,,,,,176.0,,70.0,,,,,,25.0,6.0,5.0,27.0,,,8.0,,10.0,3.0,
211556,,,,,,,,436.0,,182.0,,,,,,53.0,43.0,13.0,23.0,,,43.0,,23.0,15.0,
211583,,,,,,,,262.0,,129.0,,,,,,41.0,9.0,5.0,15.0,4.0,,1.0,,25.0,,6.0
211608,,,,,,,,170.0,,58.0,,,,,,11.0,37.0,2.0,10.0,1.0,,18.0,,27.0,,
211617,,,,,,,,56.0,,28.0,,,,,,9.0,,,12.0,,,,,2.0,,
211635,,,,,,,,23.0,,16.0,,,,,,2.0,2.0,,,,,1.0,,2.0,,
211644,,,,,,,,610.0,,230.0,,,,,,23.0,99.0,8.0,28.0,22.0,,53.0,,89.0,33.0,
211802,,,,,,,,32.0,,21.0,,,,,,2.0,,,,,,,,4.0,,
211820,,,,,,,,18.0,,7.0,,,,,,3.0,1.0,,,,,1.0,4.0,3.0,,
211893,,,,,,,,103.0,,38.0,,,,,,4.0,17.0,,9.0,,,1.0,,9.0,1.0,
211909,,,,,,,,16.0,,12.0,,,,,,2.0,1.0,,,,,,,1.0,,
211927,,,,,,,,757.0,,360.0,,,,,,50.0,17.0,30.0,47.0,,,62.0,,98.0,8.0,
211981,,,,,,,,418.0,,140.0,,,,,,22.0,25.0,13.0,39.0,5.0,,48.0,,30.0,30.0,4.0
212009,,,,,,,,899.0,,258.0,,,,,,89.0,37.0,52.0,53.0,7.0,,169.0,,126.0,30.0,12.0
212018,,,,,,,,67.0,,22.0,,5.0,,,,12.0,5.0,2.0,4.0,,,3.0,,9.0,3.0,
212045,,,,,,,,52.0,,18.0,,,,,,9.0,2.0,1.0,1.0,,,5.0,,1.0,4.0,
212054,,,,,,,,5111.0,,1867.0,85.0,,,,,544.0,527.0,336.0,182.0,134.0,,501.0,,597.0,12.0,33.0
212106,,,,,,,,1800.0,,659.0,,,,,,96.0,261.0,91.0,65.0,6.0,,242.0,,274.0,5.0,5.0
212115,,,,,,,,700.0,,301.0,,,,,,34.0,117.0,14.0,26.0,12.0,,84.0,,76.0,26.0,
212133,,,,,,,,502.0,,244.0,,,,,,63.0,19.0,8.0,55.0,3.0,,21.0,,51.0,8.0,
212160,,,,,,,,679.0,,298.0,,,,,,31.0,86.0,12.0,32.0,10.0,,86.0,,70.0,32.0,5.0
212197,,,,,,,,469.0,,149.0,,,,,,44.0,27.0,16.0,41.0,2.0,,91.0,1.0,55.0,13.0,8.0
212230,,,,,,,,5.0,,3.0,,,,,,1.0,,,,,,,,1.0,,
212267,,,,,,,,7.0,,3.0,,,,,,2.0,,,,,,,,1.0,,
212276,,,,,,,,8.0,,5.0,,,,,,1.0,,,,,,,,2.0,,
212294,,,,,,,,6.0,,4.0,,,,,,1.0,,,,,,,,1.0,,
212300,,,,,,,,4.0,,3.0,,,,,,1.0,,,,,,,,,,
212328,,,,,,,,10.0,,7.0,,,,,,1.0,,,,,,,,1.0,,
212337,,,,,,,,9.0,,5.0,,,,,,1.0,,,,,,,,1.0,,
212355,,,,,,,,9.0,,5.0,,,,,,2.0,,,,,,,,1.0,,
212373,,,,,,,,5.0,,3.0,,,,,,1.0,,,,,,,,1.0,,
212382,,,,,,,,8.0,,5.0,,,,,,1.0,,,,,,,,1.0,,
212391,,,,,,,,8.0,,5.0,,,,,,1.0,,,,,,,,1.0,,
212434,,,,,,,,39.0,,30.0,,,,,,2.0,1.0,,,,,,,5.0,,
212443,,,,,,,,26.0,,13.0,,,,,,3.0,0.0,1.0,,,,,,2.0,1.0,
212452,,,,,,,,14.0,,5.0,,,,,,2.0,1.0,1.0,,,,,,,,
212568,,,,,,,,25.0,,17.0,,,,,,2.0,2.0,1.0,,,,,,2.0,,
212577,,,,,,,,812.0,,282.0,,,,,,62.0,104.0,36.0,54.0,,,75.0,,107.0,18.0,7.0
212601,,,,,,,,754.0,,293.0,,,,,,80.0,22.0,35.0,82.0,14.0,,62.0,1.0,110.0,18.0,2.0
212656,,,,,,,,299.0,,122.0,,,,,,38.0,11.0,9.0,23.0,3.0,,22.0,,27.0,15.0,
212674,,,,,,,,819.0,,250.0,,,,,,90.0,41.0,37.0,64.0,10.0,,154.0,,105.0,21.0,5.0
212753,,,,,,,,9.0,,4.0,,,,,,2.0,,,,,,,,1.0,,
212771,,,,,,,,33.0,,11.0,,,,,,6.0,1.0,2.0,,,,,,8.0,2.0,
212832,,,,,,,,395.0,,179.0,,,,,,36.0,11.0,14.0,37.0,7.0,,36.0,,35.0,8.0,1.0
212869,,,,,,,,259.0,,117.0,,,,,,34.0,8.0,3.0,12.0,0.0,,18.0,,18.0,5.0,
212878,,,,,,,,1421.0,,823.0,,,,,,61.0,28.0,52.0,41.0,,,111.0,17.0,185.0,,
212911,,,,,,,,527.0,,152.0,12.0,,,,,40.0,43.0,20.0,18.0,3.0,,103.0,4.0,46.0,21.0,3.0
212975,,,,,,,,32.0,,24.0,,,,,,4.0,,,,,,,,2.0,,
212984,,,,,,,,340.0,,160.0,,,,,,27.0,12.0,12.0,15.0,1.0,,32.0,,21.0,,0.0
212993,,,,,,,,15.0,,7.0,,,,,,1.0,2.0,,,,,,2.0,2.0,,
213002,,,,,,,,54.0,,25.0,,,,,,10.0,,,12.0,,,,,1.0,,
213011,,,,,,,,402.0,,155.0,,,,,,55.0,12.0,12.0,45.0,2.0,,38.0,1.0,59.0,,
213020,,,,,,,,1452.0,,642.0,18.0,,,,,77.0,197.0,16.0,73.0,16.0,,124.0,,203.0,64.0,
213163,,,,,,,,11.0,,,,,,,,1.0,0.0,,,,,,,2.0,,
213181,,,,,,,,58.0,,30.0,,,,,,6.0,1.0,2.0,1.0,,,,,3.0,2.0,
213215,,,,,,,,16.0,,9.0,,,,,,4.0,,,,,,,,,,
213233,,,,,,,,86.0,,36.0,3.0,,,,,6.0,5.0,2.0,,,,,,8.0,7.0,
213251,,,,,,,,396.0,,131.0,,,,,,48.0,18.0,24.0,48.0,4.0,,49.0,,39.0,13.0,3.0
213303,,,,,,,,256.0,,110.0,,,,,,28.0,17.0,8.0,31.0,3.0,,16.0,,22.0,,
213321,,,,,,,,430.0,,166.0,,,,,,43.0,7.0,16.0,38.0,6.0,,29.0,,35.0,43.0,12.0
213330,,,,,,,,3.0,,2.0,,,,,,,,,,,,,,1.0,,
213349,,,,,,,,953.0,,424.0,,,,,,34.0,152.0,18.0,44.0,8.0,,113.0,,113.0,30.0,
213358,,,,,,,,266.0,,101.0,,,,,,28.0,8.0,11.0,43.0,,,23.0,,36.0,,
213367,,,,,,,,814.0,,318.0,,,,,,134.0,8.0,28.0,47.0,6.0,,79.0,,79.0,19.0,5.0
213376,,,,,,,,247.0,,76.0,,,,,,58.0,12.0,7.0,10.0,4.0,,23.0,,35.0,,
213385,,,,,,,,828.0,,252.0,,,,,,82.0,43.0,50.0,89.0,13.0,,103.0,4.0,109.0,27.0,13.0
213400,,,,,,,,272.0,,129.0,,,,,,28.0,18.0,6.0,32.0,0.0,,5.0,,27.0,5.0,
213446,,,,,,,,30.0,,10.0,,,,,,3.0,1.0,,3.0,,,,,3.0,2.0,
213455,,,,,,,,9.0,,3.0,,,,,,3.0,,,,,,0.0,,2.0,,
213473,,,,,,,,27.0,,12.0,,,,,,3.0,,,,,,,3.0,2.0,,
213491,,,,,,,,4.0,,3.0,,,,,,1.0,,,,,,,,,,
213507,,,,,,,,392.0,,160.0,,,,,,43.0,9.0,16.0,35.0,4.0,,40.0,,48.0,10.0,
213525,,,,,,,,452.0,,240.0,,,,,,69.0,9.0,22.0,12.0,,,25.0,,46.0,5.0,
213534,,,,,,,,87.0,,56.0,,,,,,6.0,3.0,,,,,1.0,9.0,9.0,,
213543,,,,,,,,1822.0,,578.0,,,,,,178.0,235.0,177.0,134.0,22.0,,40.0,,277.0,59.0,16.0
213552,,,,,,,,12.0,,4.0,,,,,,1.0,2.0,,,,,,,2.0,,
213570,,,,,,,,44.0,,22.0,,,,,,14.0,,1.0,,,,1.0,,5.0,,
213589,,,,,,,,26.0,,10.0,,,,,,11.0,,,,,,,,3.0,,0.0
213598,,,,,,,,355.0,,138.0,,,,,,30.0,30.0,16.0,25.0,3.0,,30.0,,57.0,,3.0
213613,,,,,,,,515.0,,213.0,,,,,,21.0,65.0,17.0,36.0,,,58.0,,63.0,31.0,
213622,,,,,,,,7.0,,5.0,,,,,,1.0,,,,,,,,1.0,,
213631,,,,,,,,44.0,,12.0,,,,,,6.0,3.0,2.0,1.0,,,,,4.0,6.0,
213640,,,,,,,,42.0,,12.0,,,,,,8.0,2.0,2.0,1.0,,,8.0,1.0,6.0,,
213659,,,,,,,,454.0,,230.0,,,,,,34.0,4.0,14.0,20.0,,,46.0,,72.0,12.0,2.0
213668,,,,,,,,327.0,,100.0,,,,,,39.0,13.0,12.0,42.0,2.0,,53.0,1.0,35.0,10.0,2.0
213774,,,,,,,,121.0,,51.0,,,,,,6.0,3.0,2.0,4.0,1.0,,14.0,,16.0,,
213783,,,,,,,,368.0,,151.0,,,,,,18.0,51.0,11.0,33.0,,,38.0,,39.0,18.0,
213826,,,,,,,,593.0,,233.0,,,,,,51.0,30.0,22.0,41.0,6.0,,76.0,,85.0,18.0,
213871,,,,,,,,25.0,,15.0,,,,,,4.0,1.0,,,1.0,,,2.0,2.0,,
213914,,,,,,,,26.0,,13.0,,,,,,5.0,,,,,,,4.0,3.0,,
213932,,,,,,,,22.0,,15.0,,,,,,1.0,0.0,,0.0,,,,1.0,2.0,1.0,
213987,,,,,,,,464.0,,168.0,,,,,,49.0,20.0,21.0,60.0,7.0,,9.0,1.0,40.0,1.0,5.0
213996,,,,,,,,719.0,,247.0,,,,,,57.0,32.0,37.0,62.0,7.0,,118.0,,87.0,21.0,3.0
214023,,,,,,,,9.0,,5.0,,,,,,0.0,0.0,,,,,,,1.0,,
214041,,,,,,,,904.0,,360.0,,,,,,36.0,132.0,28.0,39.0,8.0,,147.0,,102.0,36.0,
214069,,,,,,,,471.0,,197.0,,,,,,32.0,19.0,18.0,49.0,2.0,,41.0,,45.0,9.0,3.0
214111,,,,,,,,717.0,,349.0,,21.0,,,,85.0,12.0,20.0,33.0,,,45.0,3.0,92.0,14.0,
214148,,,,,,,,120.0,,61.0,,,,,,9.0,6.0,2.0,8.0,1.0,,3.0,,25.0,,
214157,,,,,,,,455.0,,204.0,,,,,,55.0,13.0,21.0,27.0,1.0,,55.0,,57.0,9.0,3.0
214166,,,,,,,,245.0,,111.0,,,,,,24.0,16.0,7.0,22.0,1.0,,33.0,,18.0,,
214175,,,,,,,,612.0,,234.0,2.0,39.0,,,,59.0,8.0,20.0,44.0,,,79.0,,75.0,16.0,5.0
214254,,,,,,,,44.0,,15.0,,,,,,7.0,,,13.0,,,1.0,,1.0,,
214272,,,,,,,,346.0,,158.0,,,,,,55.0,12.0,8.0,42.0,0.0,,2.0,,36.0,,
214290,,,,,,,,66.0,,39.0,,,,,,8.0,5.0,1.0,,,,3.0,3.0,2.0,,
214379,,,,,,,,916.0,,378.0,,,,,,76.0,25.0,22.0,33.0,,,69.0,,184.0,13.0,
214476,,,,,,,,10.0,,7.0,,,,,,1.0,1.0,,,,,,,1.0,,
214528,,,,,,,,62.0,,17.0,,,,,,13.0,2.0,2.0,,,,3.0,,5.0,,
214564,,,,,,,,282.0,,104.0,9.0,,,,,9.0,31.0,13.0,3.0,5.0,,24.0,,55.0,3.0,
214582,,,,,,,,76.0,,34.0,,,,,,6.0,2.0,2.0,,,,6.0,,22.0,,
214591,,,,,,,,627.0,,296.0,7.0,,,,,44.0,13.0,18.0,45.0,5.0,,101.0,,68.0,16.0,3.0
214607,,,,,,,,88.0,,35.0,,3.0,,,,6.0,3.0,5.0,7.0,,,5.0,2.0,15.0,3.0,
214616,,,,,,,,1842.0,,1122.0,39.0,,,,,126.0,99.0,213.0,5.0,56.0,,24.0,,129.0,2.0,
214625,,,,,,,,100.0,,50.0,,1.0,,,,9.0,2.0,4.0,6.0,1.0,,9.0,,13.0,3.0,
214634,,,,,,,,77.0,,37.0,,,,,,5.0,2.0,1.0,8.0,,,9.0,,10.0,4.0,
214643,,,,,,,,96.0,,39.0,,0.0,,,,11.0,4.0,2.0,7.0,1.0,,10.0,,14.0,2.0,
214652,,,,,,,,128.0,,66.0,,,,,,11.0,2.0,1.0,12.0,1.0,,13.0,,14.0,2.0,
214661,,,,,,,,156.0,,,,,,,,56.0,74.0,10.0,2.0,,,,,11.0,3.0,
214670,,,,,,,,132.0,,58.0,,2.0,,,,12.0,4.0,5.0,14.0,1.0,,10.0,,17.0,2.0,
214689,,,,,,,,484.0,,228.0,,0.0,,,,25.0,8.0,27.0,38.0,3.0,,79.0,2.0,57.0,9.0,1.0
214698,,,,,,,,123.0,,43.0,,0.0,,,,14.0,4.0,4.0,10.0,1.0,,22.0,,15.0,3.0,
214704,,,,,,,,346.0,,166.0,,3.0,,,,27.0,9.0,17.0,22.0,0.0,,53.0,1.0,36.0,6.0,
214713,,,,,,,,601.0,,282.0,,0.0,,,,42.0,12.0,28.0,36.0,,,74.0,1.0,84.0,18.0,1.0
214731,,,,,,,,166.0,,91.0,,,,,,14.0,3.0,2.0,10.0,,,21.0,,18.0,2.0,
214740,,,,,,,,103.0,,49.0,,,,,,7.0,4.0,5.0,10.0,1.0,,10.0,,9.0,3.0,
214759,,,,,,,,111.0,,53.0,,0.0,,,,7.0,4.0,2.0,8.0,1.0,,12.0,,16.0,2.0,
214768,,,,,,,,146.0,,54.0,,1.0,,,,13.0,2.0,5.0,12.0,2.0,,31.0,1.0,15.0,6.0,
214777,,,,,,,,13672.0,,3019.0,732.0,83.0,,,,1408.0,865.0,1933.0,823.0,163.0,,1342.0,20.0,1909.0,614.0,203.0
214786,,,,,,,,129.0,,49.0,,0.0,,,,11.0,3.0,1.0,9.0,1.0,,24.0,1.0,20.0,3.0,1.0
214795,,,,,,,,153.0,,72.0,,,,,,12.0,3.0,3.0,10.0,1.0,,28.0,,17.0,5.0,
214801,,,,,,,,380.0,,199.0,,1.0,,,,26.0,12.0,7.0,31.0,3.0,,47.0,,38.0,6.0,
214810,,,,,,,,125.0,,49.0,,0.0,,,,16.0,4.0,4.0,11.0,1.0,,18.0,1.0,13.0,3.0,1.0
214829,,,,,,,,132.0,,67.0,,1.0,,,,12.0,4.0,4.0,9.0,,,12.0,,15.0,5.0,
214883,,,,,,,,147.0,,74.0,,,,,,18.0,15.0,6.0,1.0,,,7.0,,4.0,,
214892,,,,,,,,38.0,,27.0,,,,,,,2.0,,1.0,,,,2.0,3.0,3.0,
214944,,,,,,,,70.0,,18.0,,,,,,9.0,1.0,2.0,,,,20.0,5.0,12.0,,
214971,,,,,,,,138.0,,38.0,,,,,,13.0,11.0,2.0,9.0,,,,19.0,5.0,4.0,2.0
215008,,,,,,,,11.0,,5.0,,,,,,3.0,1.0,,,,,,,1.0,1.0,
215044,,,,,,,,12.0,,4.0,,,,,,2.0,1.0,,,,,0.0,2.0,1.0,,
215053,,,,,,,,61.0,,35.0,,,,,,14.0,2.0,2.0,,,,1.0,,6.0,,
215062,,,,,,,,16748.0,,2121.0,1400.0,2082.0,,,,1956.0,1467.0,2445.0,298.0,1453.0,,1117.0,7.0,1603.0,294.0,30.0
215099,,,,,,,,540.0,,252.0,,,,,,90.0,12.0,16.0,16.0,1.0,,18.0,3.0,80.0,22.0,6.0
215105,,,,,,,,472.0,,243.0,,,,,,44.0,17.0,19.0,38.0,1.0,,2.0,1.0,60.0,2.0,
215114,,,,,,,,168.0,,63.0,,,,,,23.0,8.0,5.0,11.0,1.0,,16.0,9.0,23.0,4.0,
215123,,,,,,,,386.0,,153.0,14.0,,,,,86.0,7.0,21.0,,,,11.0,,87.0,,
215132,,,,,,,,587.0,,258.0,8.0,,,,,131.0,14.0,25.0,13.0,2.0,,16.0,,70.0,46.0,
215239,,,,,,,,1128.0,,650.0,,,,,,89.0,93.0,29.0,21.0,,,40.0,,165.0,37.0,
215266,,,,,,,,210.0,,79.0,,,,,,16.0,5.0,9.0,10.0,3.0,,7.0,3.0,65.0,12.0,
215275,,,,,,,,179.0,,80.0,,,,,,13.0,3.0,5.0,7.0,1.0,,8.0,4.0,39.0,19.0,
215284,,,,,,,,326.0,,147.0,,,,,,19.0,6.0,10.0,9.0,3.0,,53.0,3.0,61.0,15.0,1.0
215293,,,,,,,,11862.0,,4209.0,879.0,55.0,,,,1029.0,295.0,1961.0,287.0,356.0,,614.0,110.0,1560.0,182.0,19.0
215309,,,,,,,,69.0,,31.0,,,,,,2.0,1.0,2.0,1.0,1.0,,8.0,,19.0,4.0,
215336,,,,,,,,6.0,,3.0,,,,,,,,,,,,,,3.0,,
